"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0070585","protein localization to mitochondrion","BP",104,5,6,0.957141409373783,0.970681091500525
"GO:0072655","establishment of protein localization to mitochondrion","BP",95,4,6,0.972265302135042,0.946405085055617
"GO:0002458","peripheral T cell tolerance induction","BP",1,0,0,1,1
"GO:0002461","tolerance induction dependent upon immune response","BP",2,0,0,1,1
"GO:0002465","peripheral tolerance induction","BP",2,0,0,1,1
"GO:0002507","tolerance induction","BP",21,0,2,1,0.669215608571647
"GO:0002508","central tolerance induction","BP",2,0,1,1,0.201056523084357
"GO:0002509","central tolerance induction to self antigen","BP",1,0,0,1,1
"GO:0002513","tolerance induction to self antigen","BP",6,0,1,1,0.490072256217974
"GO:0002517","T cell tolerance induction","BP",10,0,0,1,1
"GO:0043383","negative T cell selection","BP",11,1,1,0.636667335709897,0.709145873884996
"GO:0045058","T cell selection","BP",47,2,8,0.927075015777906,0.119973849998887
"GO:0045060","negative thymic T cell selection","BP",11,1,1,0.636667335709897,0.709145873884996
"GO:0045061","thymic T cell selection","BP",21,2,2,0.562205698432693,0.669215608571647
"GO:0097536","thymus epithelium morphogenesis","BP",1,0,0,1,1
"GO:0006172","ADP biosynthetic process","BP",4,0,2,1,0.0584074578104458
"GO:0009133","nucleoside diphosphate biosynthetic process","BP",13,0,4,1,0.0413417189099137
"GO:0009136","purine nucleoside diphosphate biosynthetic process","BP",5,0,2,1,0.0905948427411853
"GO:0009180","purine ribonucleoside diphosphate biosynthetic process","BP",5,0,2,1,0.0905948427411853
"GO:0009188","ribonucleoside diphosphate biosynthetic process","BP",10,0,4,1,0.0157134289215362
"GO:0010828","positive regulation of D-glucose transmembrane transport","BP",46,4,9,0.584586653264797,0.0500227401900833
"GO:0046940","nucleoside monophosphate phosphorylation","BP",9,0,2,1,0.246488010093411
"GO:0046039","GTP metabolic process","BP",26,0,4,1,0.295821615663326
"GO:0010614","negative regulation of cardiac muscle hypertrophy","BP",34,5,2,0.17455438614386,0.889319666300098
"GO:0014741","negative regulation of muscle hypertrophy","BP",35,5,2,0.189959377919347,0.898756558815198
"GO:0051607","defense response to virus","BP",255,20,26,0.736516207096997,0.617238105472999
"GO:0140374","antiviral innate immune response","BP",55,2,5,0.96027665151635,0.707812516028023
"GO:0001958","endochondral ossification","BP",36,5,3,0.205825378054986,0.751160963676987
"GO:0006766","vitamin metabolic process","BP",80,11,12,0.0904216238104658,0.137959184241513
"GO:0006767","water-soluble vitamin metabolic process","BP",50,7,7,0.146073589344419,0.277574256058666
"GO:0033280","response to vitamin D","BP",32,5,3,0.145299610976037,0.675113867003256
"GO:0034505","tooth mineralization","BP",30,7,3,0.0134240138684551,0.631131390775937
"GO:0034516","response to vitamin B6","BP",2,2,0,0.007721813363102,1
"GO:0036005","response to macrophage colony-stimulating factor","BP",51,4,12,0.666838780683213,0.00611458487472946
"GO:0036075","replacement ossification","BP",36,5,3,0.205825378054986,0.751160963676987
"GO:0042816","vitamin B6 metabolic process","BP",5,1,0,0.368783289697103,1
"GO:0042822","pyridoxal phosphate metabolic process","BP",4,1,0,0.307933008957318,1
"GO:0046677","response to antibiotic","BP",41,5,4,0.29048832918497,0.646005628189564
"GO:0055062","phosphate ion homeostasis","BP",15,5,2,0.00739556227950649,0.483451155011882
"GO:0060350","endochondral bone morphogenesis","BP",63,9,6,0.0985875422708671,0.671391727945447
"GO:0071529","cementum mineralization","BP",6,3,0,0.0110644617977028,1
"GO:0140588","chromatin looping","BP",136,4,22,0.998339825598249,0.0293362462637348
"GO:0140651","futile creatine cycle","BP",2,2,0,0.007721813363102,1
"GO:1902074","response to salt","BP",22,4,4,0.122149559588105,0.199662466331131
"GO:1904383","response to sodium phosphate","BP",9,3,1,0.0380408269703927,0.635901840863478
"GO:0001510","RNA methylation","BP",66,0,6,1,0.715049327144563
"GO:0001836","release of cytochrome c from mitochondria","BP",65,7,7,0.345418543447176,0.543288305836171
"GO:0003376","sphingosine-1-phosphate receptor signaling pathway","BP",14,1,3,0.724366940803131,0.179884196689033
"GO:0005979","regulation of glycogen biosynthetic process","BP",28,5,2,0.094095852128236,0.813487431060171
"GO:0006396","RNA processing","BP",880,12,101,1,0.2112082909683
"GO:0006399","tRNA metabolic process","BP",188,3,15,0.99999484954845,0.907592106226961
"GO:0006400","tRNA modification","BP",90,1,9,0.999752856024943,0.626136755420418
"GO:0006511","ubiquitin-dependent protein catabolic process","BP",595,34,45,0.998292192785581,0.995816568644522
"GO:0006851","mitochondrial calcium ion transmembrane transport","BP",24,2,1,0.636122238488044,0.932497101566244
"GO:0006924","activation-induced cell death of T cells","BP",12,2,1,0.285102249086529,0.740044711992142
"GO:0006984","ER-nucleus signaling pathway","BP",47,3,2,0.794262104120126,0.966486746868044
"GO:0006986","response to unfolded protein","BP",116,5,8,0.979063294546285,0.934976264827886
"GO:0007252","I-kappaB phosphorylation","BP",14,0,2,1,0.446751823021399
"GO:0008033","tRNA processing","BP",128,2,10,0.999901819805893,0.884383001299748
"GO:0008637","apoptotic mitochondrial changes","BP",116,9,9,0.700745272046192,0.879373653037496
"GO:0009408","response to heat","BP",84,12,6,0.0629878628912451,0.893297435440204
"GO:0009451","RNA modification","BP",143,3,16,0.999798591784807,0.451434527681371
"GO:0010466","negative regulation of peptidase activity","BP",37,5,6,0.222107722378073,0.193850612007987
"GO:0010498","proteasomal protein catabolic process","BP",546,29,39,0.99930058305279,0.998062929438137
"GO:0010746","regulation of long-chain fatty acid import across plasma membrane","BP",6,1,0,0.42428682801684,1
"GO:0010748","negative regulation of long-chain fatty acid import across plasma membrane","BP",4,0,0,1,1
"GO:0010821","regulation of mitochondrion organization","BP",122,14,13,0.18363131142277,0.537881481920378
"GO:0010918","positive regulation of mitochondrial membrane potential","BP",14,1,0,0.724366940803131,1
"GO:0010951","negative regulation of endopeptidase activity","BP",28,4,6,0.22850259790735,0.0696322809577069
"GO:0010962","regulation of glucan biosynthetic process","BP",28,5,2,0.094095852128236,0.813487431060171
"GO:0015911","long-chain fatty acid import across plasma membrane","BP",10,1,2,0.601626778297971,0.287827163564276
"GO:0019941","modification-dependent protein catabolic process","BP",607,34,46,0.998933546716829,0.99596939711502
"GO:0021510","spinal cord development","BP",74,10,10,0.112531701679292,0.257130986421272
"GO:0022605","mammalian oogenesis stage","BP",11,1,0,0.636667335709897,1
"GO:0030488","tRNA methylation","BP",39,0,3,1,0.798267441137749
"GO:0030968","endoplasmic reticulum unfolded protein response","BP",76,3,3,0.968326380421193,0.99020082171568
"GO:0031641","regulation of myelination","BP",56,6,10,0.369635352122464,0.0684068693263416
"GO:0031663","lipopolysaccharide-mediated signaling pathway","BP",53,3,10,0.856305266214318,0.0498704216413452
"GO:0031929","TOR signaling","BP",177,17,10,0.387924107780519,0.992989202237272
"GO:0031998","regulation of fatty acid beta-oxidation","BP",21,4,0,0.10699772194355,1
"GO:0031999","negative regulation of fatty acid beta-oxidation","BP",7,1,0,0.474913115635514,1
"GO:0032006","regulation of TOR signaling","BP",149,15,9,0.329912469637697,0.981418326820252
"GO:0032008","positive regulation of TOR signaling","BP",73,4,3,0.893875575453614,0.987214848431195
"GO:0032071","regulation of endodeoxyribonuclease activity","BP",7,0,2,1,0.165143523383372
"GO:0032075","positive regulation of nuclease activity","BP",5,0,2,1,0.0905948427411853
"GO:0032077","positive regulation of deoxyribonuclease activity","BP",5,0,2,1,0.0905948427411853
"GO:0032079","positive regulation of endodeoxyribonuclease activity","BP",4,0,1,1,0.361708682479707
"GO:0032094","response to food","BP",31,5,2,0.131531289985654,0.855899621461545
"GO:0032259","methylation","BP",188,5,17,0.99984119876253,0.792213598312967
"GO:0032287","peripheral nervous system myelin maintenance","BP",8,0,1,1,0.592633637444582
"GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",126,7,13,0.934146425159754,0.586469202149923
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",78,5,10,0.826774650711965,0.31300627751761
"GO:0032770","positive regulation of monooxygenase activity","BP",18,1,4,0.809309241885985,0.116084830970456
"GO:0032881","regulation of polysaccharide metabolic process","BP",45,7,4,0.0960938423101999,0.717923786319649
"GO:0032885","regulation of polysaccharide biosynthetic process","BP",37,6,4,0.101618374387228,0.562929125280747
"GO:0034620","cellular response to unfolded protein","BP",88,4,4,0.956787006232603,0.987367817256923
"GO:0035655","interleukin-18-mediated signaling pathway","BP",9,1,2,0.563209527350167,0.246488010093411
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","BP",93,11,14,0.192347577161726,0.113364889605168
"GO:0035966","response to topologically incorrect protein","BP",133,7,9,0.953749298585477,0.951578320227816
"GO:0035967","cellular response to topologically incorrect protein","BP",104,6,5,0.903984247368784,0.989025999996923
"GO:0036444","calcium import into the mitochondrion","BP",18,2,1,0.478115833532402,0.867514012156462
"GO:0036499","PERK-mediated unfolded protein response","BP",21,0,2,1,0.669215608571647
"GO:0038202","TORC1 signaling","BP",115,9,6,0.690892450391984,0.986539268038847
"GO:0038203","TORC2 signaling","BP",22,2,1,0.587990336640559,0.915481560188246
"GO:0042640","anagen","BP",14,0,4,1,0.0531549772370834
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","BP",417,25,32,0.987053431105696,0.983555222290664
"GO:0043217","myelin maintenance","BP",16,1,2,0.770736018566278,0.518598596035263
"GO:0043414","macromolecule methylation","BP",114,1,8,0.999973246436638,0.927111417272422
"GO:0043632","modification-dependent macromolecule catabolic process","BP",612,34,46,0.999126906709623,0.996699550624675
"GO:0044539","long-chain fatty acid import into cell","BP",17,2,5,0.447958586209722,0.0279040570366754
"GO:0044848","biological phase","BP",42,3,10,0.726749702839229,0.0108812955962925
"GO:0044851","hair cycle phase","BP",20,2,6,0.535282539662009,0.014829973274339
"GO:0045598","regulation of fat cell differentiation","BP",134,14,26,0.288747881859878,0.00169562834715475
"GO:0045600","positive regulation of fat cell differentiation","BP",65,5,15,0.686893288541971,0.00282912575484348
"GO:0045725","positive regulation of glycogen biosynthetic process","BP",15,2,2,0.384858020274267,0.483451155011882
"GO:0045792","negative regulation of cell size","BP",13,2,1,0.318816626872519,0.767662781624612
"GO:0045838","positive regulation of membrane potential","BP",19,1,1,0.826090808571164,0.881594934875437
"GO:0045861","negative regulation of proteolysis","BP",142,13,12,0.481717736511881,0.83604907944605
"GO:0046326","positive regulation of D-glucose import","BP",39,3,6,0.678525283957028,0.228766530531081
"GO:0046329","negative regulation of JNK cascade","BP",36,6,6,0.0915901770783855,0.177205880633889
"GO:0046686","response to cadmium ion","BP",45,3,7,0.769113051073232,0.195819076329983
"GO:0048009","insulin-like growth factor receptor signaling pathway","BP",86,10,15,0.222051505347236,0.0362578784928711
"GO:0048477","oogenesis","BP",93,9,17,0.432950429159929,0.0176679364186182
"GO:0048820","hair follicle maturation","BP",26,2,7,0.679726438071479,0.0160974486092643
"GO:0051000","positive regulation of nitric-oxide synthase activity","BP",10,0,3,1,0.0811313962099541
"GO:0051346","negative regulation of hydrolase activity","BP",84,10,11,0.201399196269238,0.276421080897853
"GO:0051603","proteolysis involved in protein catabolic process","BP",753,39,58,0.999952971896529,0.997653583275499
"GO:0055094","response to lipoprotein particle","BP",26,8,1,0.00129198724776716,0.946088656168638
"GO:0060416","response to growth hormone","BP",27,1,3,0.916791210510392,0.557767369723202
"GO:0060674","placenta blood vessel development","BP",33,1,3,0.952143426820344,0.695602842079413
"GO:0060706","cell differentiation involved in embryonic placenta development","BP",28,3,4,0.451754746005548,0.3459825754475
"GO:0060709","glycogen cell differentiation involved in embryonic placenta development","BP",1,0,0,1,1
"GO:0060716","labyrinthine layer blood vessel development","BP",22,1,2,0.868087747870354,0.694310568202493
"GO:0061136","regulation of proteasomal protein catabolic process","BP",190,12,16,0.915520149653464,0.86775326239232
"GO:0061462","protein localization to lysosome","BP",49,2,3,0.937245727603357,0.904612412508875
"GO:0070141","response to UV-A","BP",12,0,2,1,0.369258654706399
"GO:0070673","response to interleukin-18","BP",12,1,4,0.668627798130203,0.0311772345063461
"GO:0070849","response to epidermal growth factor","BP",52,2,5,0.950012730402643,0.659305750934413
"GO:0070873","regulation of glycogen metabolic process","BP",36,6,2,0.0915901770783855,0.907438652646858
"GO:0070875","positive regulation of glycogen metabolic process","BP",21,3,2,0.279512531340502,0.669215608571647
"GO:0071260","cellular response to mechanical stimulus","BP",69,7,14,0.40455842204168,0.0125293043001745
"GO:0071276","cellular response to cadmium ion","BP",24,0,1,1,0.932497101566244
"GO:0071351","cellular response to interleukin-18","BP",9,1,2,0.563209527350167,0.246488010093411
"GO:0071364","cellular response to epidermal growth factor stimulus","BP",48,2,5,0.932341108693944,0.587052306688606
"GO:0071404","cellular response to low-density lipoprotein particle stimulus","BP",25,8,1,0.00096827668690589,0.939674220682371
"GO:0071496","cellular response to external stimulus","BP",71,7,15,0.434127642360033,0.00681382561121687
"GO:0071676","negative regulation of mononuclear cell migration","BP",22,2,3,0.587990336640559,0.418266012263186
"GO:0072595","maintenance of protein localization in organelle","BP",44,3,4,0.755624809537513,0.701020945884774
"GO:0072656","maintenance of protein location in mitochondrion","BP",5,1,0,0.368783289697103,1
"GO:0072665","protein localization to vacuole","BP",73,4,4,0.893875575453614,0.958574189352119
"GO:0090199","regulation of release of cytochrome c from mitochondria","BP",48,5,6,0.415847667866875,0.401609475433551
"GO:0090201","negative regulation of release of cytochrome c from mitochondria","BP",21,2,2,0.562205698432693,0.669215608571647
"GO:0090520","sphingolipid mediated signaling pathway","BP",16,2,3,0.416840969246041,0.237419067848209
"GO:0097011","cellular response to granulocyte macrophage colony-stimulating factor stimulus","BP",10,0,3,1,0.0811313962099541
"GO:0097012","response to granulocyte macrophage colony-stimulating factor","BP",11,0,3,1,0.103061876540553
"GO:0097194","execution phase of apoptosis","BP",64,3,6,0.928651332778415,0.686403118551424
"GO:0110002","regulation of tRNA methylation","BP",1,0,0,1,1
"GO:0110097","regulation of calcium import into the mitochondrion","BP",7,0,0,1,1
"GO:0110099","negative regulation of calcium import into the mitochondrion","BP",4,0,0,1,1
"GO:0120033","negative regulation of plasma membrane bounded cell projection assembly","BP",40,5,4,0.272996930503118,0.626248562617705
"GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","BP",9,2,0,0.184137795729062,1
"GO:0140212","regulation of long-chain fatty acid import into cell","BP",8,2,0,0.15167180267158,1
"GO:0140213","negative regulation of long-chain fatty acid import into cell","BP",4,0,0,1,1
"GO:0140354","lipid import into cell","BP",22,2,7,0.587990336640559,0.00608036906020495
"GO:0140467","integrated stress response signaling","BP",29,1,2,0.930800323460475,0.82873500418597
"GO:0150031","regulation of protein localization to lysosome","BP",5,0,0,1,1
"GO:0150033","negative regulation of protein localization to lysosome","BP",2,0,0,1,1
"GO:0170036","import into the mitochondrion","BP",53,3,4,0.856305266214318,0.8282062417369
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","BP",30,1,2,0.936894462280821,0.842849548000973
"GO:1900102","negative regulation of endoplasmic reticulum unfolded protein response","BP",19,0,2,1,0.614057403214909
"GO:1901653","cellular response to peptide","BP",15,3,1,0.139412692088076,0.814412317476336
"GO:1901800","positive regulation of proteasomal protein catabolic process","BP",109,9,12,0.627711945609928,0.492587801550612
"GO:1902001","fatty acid transmembrane transport","BP",15,3,3,0.139412692088076,0.208206165083261
"GO:1902017","regulation of cilium assembly","BP",74,6,5,0.642273664615011,0.905212776688755
"GO:1902018","negative regulation of cilium assembly","BP",23,1,2,0.879699534048359,0.717809014068396
"GO:1902116","negative regulation of organelle assembly","BP",48,5,3,0.415847667866875,0.896888172263316
"GO:1903050","regulation of proteolysis involved in protein catabolic process","BP",224,15,18,0.895135299820892,0.919483667979721
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","BP",127,11,13,0.566376537138257,0.598276530819934
"GO:1903078","positive regulation of protein localization to plasma membrane","BP",60,3,8,0.907450417253022,0.302642303658842
"GO:1903326","regulation of tRNA metabolic process","BP",6,0,3,1,0.0186613814312519
"GO:1903432","regulation of TORC1 signaling","BP",102,8,5,0.683597204435606,0.987195230706644
"GO:1903573","negative regulation of response to endoplasmic reticulum stress","BP",45,1,4,0.984180364081948,0.717923786319649
"GO:1903719","regulation of I-kappaB phosphorylation","BP",5,0,2,1,0.0905948427411853
"GO:1903721","positive regulation of I-kappaB phosphorylation","BP",5,0,2,1,0.0905948427411853
"GO:1903897","regulation of PERK-mediated unfolded protein response","BP",14,0,1,1,0.792348239978706
"GO:1903898","negative regulation of PERK-mediated unfolded protein response","BP",11,0,1,1,0.709145873884996
"GO:1903939","regulation of TORC2 signaling","BP",12,2,0,0.285102249086529,1
"GO:1904263","positive regulation of TORC1 signaling","BP",57,1,3,0.99477526438221,0.949824450225727
"GO:1904377","positive regulation of protein localization to cell periphery","BP",70,6,8,0.587337373630292,0.468888916043087
"GO:1904515","positive regulation of TORC2 signaling","BP",8,0,0,1,1
"GO:1905550","regulation of protein localization to endoplasmic reticulum","BP",5,0,0,1,1
"GO:1905552","positive regulation of protein localization to endoplasmic reticulum","BP",3,0,0,1,1
"GO:1905897","regulation of response to endoplasmic reticulum stress","BP",83,3,6,0.980636215600398,0.886743241334769
"GO:1990418","response to insulin-like growth factor stimulus","BP",2,0,0,1,1
"GO:2000010","positive regulation of protein localization to cell surface","BP",23,2,3,0.612628451954259,0.44757688661051
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","BP",161,10,15,0.909111730374049,0.741422826305664
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","BP",97,7,11,0.759743402000633,0.456221326674733
"GO:2000191","regulation of fatty acid transport","BP",31,5,2,0.131531289985654,0.855899621461545
"GO:2000192","negative regulation of fatty acid transport","BP",8,1,0,0.521090446058933,1
"GO:2000235","regulation of tRNA processing","BP",1,0,0,1,1
"GO:2000402","negative regulation of lymphocyte migration","BP",9,1,0,0.563209527350167,1
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","BP",104,4,15,0.984608524147596,0.135783012072568
"GO:0002181","cytoplasmic translation","BP",162,2,19,0.999994792630384,0.358330307743939
"GO:0002183","cytoplasmic translational initiation","BP",46,2,3,0.921423402515872,0.879731862005242
"GO:0002191","cap-dependent translational initiation","BP",8,1,1,0.521090446058933,0.592633637444582
"GO:0006413","translational initiation","BP",112,2,11,0.9996174699044,0.653275815469161
"GO:0006446","regulation of translational initiation","BP",69,2,8,0.986756622978684,0.452302010897801
"GO:0008380","RNA splicing","BP",425,5,33,0.999999999999153,0.981478331926244
"GO:0009642","response to light intensity","BP",14,2,1,0.352131976516108,0.792348239978706
"GO:0009644","response to high light intensity","BP",3,0,0,1,1
"GO:0031647","regulation of protein stability","BP",330,25,29,0.810746894145235,0.883093946260759
"GO:0032000","positive regulation of fatty acid beta-oxidation","BP",10,1,0,0.601626778297971,1
"GO:0033119","negative regulation of RNA splicing","BP",29,0,3,1,0.607645193861872
"GO:0043484","regulation of RNA splicing","BP",177,4,13,0.999922550018419,0.944939904350165
"GO:0045727","positive regulation of translation","BP",133,6,15,0.980096576115647,0.442831761953897
"GO:0045948","positive regulation of translational initiation","BP",24,1,2,0.890289851246633,0.739766886079582
"GO:0046321","positive regulation of fatty acid oxidation","BP",20,2,0,0.535282539662009,1
"GO:0050821","protein stabilization","BP",204,18,13,0.529593867885982,0.98684589444232
"GO:0071484","cellular response to light intensity","BP",4,0,1,1,0.361708682479707
"GO:0071486","cellular response to high light intensity","BP",2,0,0,1,1
"GO:0090313","regulation of protein targeting to membrane","BP",35,4,4,0.370575242536998,0.517621275877556
"GO:0090314","positive regulation of protein targeting to membrane","BP",30,4,3,0.26807843468454,0.631131390775937
"GO:0090630","activation of GTPase activity","BP",41,8,4,0.0243803837147048,0.646005628189564
"GO:0097473","retinal rod cell apoptotic process","BP",2,0,0,1,1
"GO:1903533","regulation of protein targeting","BP",57,6,4,0.385813169721713,0.868305679084028
"GO:1903674","regulation of cap-dependent translational initiation","BP",3,0,0,1,1
"GO:1903676","positive regulation of cap-dependent translational initiation","BP",3,0,0,1,1
"GO:1904688","regulation of cytoplasmic translational initiation","BP",9,1,2,0.563209527350167,0.246488010093411
"GO:1904690","positive regulation of cytoplasmic translational initiation","BP",6,1,1,0.42428682801684,0.490072256217974
"GO:1990009","retinal cell apoptotic process","BP",7,1,3,0.474913115635514,0.0301066984281035
"GO:2000765","regulation of cytoplasmic translation","BP",34,1,3,0.956359042305783,0.715097540036074
"GO:0006782","protoporphyrinogen IX biosynthetic process","BP",9,0,0,1,1
"GO:0006784","heme A biosynthetic process","BP",10,0,0,1,1
"GO:0006785","heme B biosynthetic process","BP",8,0,0,1,1
"GO:0042541","hemoglobin biosynthetic process","BP",14,1,0,0.724366940803131,1
"GO:0046160","heme a metabolic process","BP",10,0,0,1,1
"GO:0046492","heme B metabolic process","BP",8,0,0,1,1
"GO:0046501","protoporphyrinogen IX metabolic process","BP",11,0,0,1,1
"GO:0048033","heme O metabolic process","BP",9,0,0,1,1
"GO:0048034","heme O biosynthetic process","BP",9,0,0,1,1
"GO:0048821","erythrocyte development","BP",43,2,7,0.901895759673669,0.166164052409136
"GO:1903412","response to bile acid","BP",4,1,0,0.307933008957318,1
"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP",36,3,10,0.624264853729007,0.00337964116422027
"GO:0008045","motor neuron axon guidance","BP",24,1,6,0.890289851246633,0.035714359190546
"GO:0031290","retinal ganglion cell axon guidance","BP",16,2,5,0.416840969246041,0.0215345331430317
"GO:0048846","axon extension involved in axon guidance","BP",18,2,4,0.478115833532402,0.116084830970456
"GO:1902284","neuron projection extension involved in neuron projection guidance","BP",18,2,4,0.478115833532402,0.116084830970456
"GO:0006636","unsaturated fatty acid biosynthetic process","BP",48,5,9,0.415847667866875,0.0630349704788294
"GO:0006637","acyl-CoA metabolic process","BP",83,12,7,0.0584476865388252,0.791399838594267
"GO:0006790","sulfur compound metabolic process","BP",286,35,25,0.0284060958452024,0.873781216874514
"GO:0015910","long-chain fatty acid import into peroxisome","BP",4,2,0,0.0410863175563316,1
"GO:0015919","peroxisomal membrane transport","BP",22,3,0,0.304359316354038,1
"GO:0030497","fatty acid elongation","BP",15,2,3,0.384858020274267,0.208206165083261
"GO:0035337","fatty-acyl-CoA metabolic process","BP",25,2,6,0.658482358375252,0.0429126343149814
"GO:0035383","thioester metabolic process","BP",83,12,7,0.0584476865388252,0.791399838594267
"GO:0036111","very long-chain fatty-acyl-CoA metabolic process","BP",2,0,0,1,1
"GO:0036113","very long-chain fatty-acyl-CoA catabolic process","BP",1,0,0,1,1
"GO:0036115","fatty-acyl-CoA catabolic process","BP",7,0,2,1,0.165143523383372
"GO:0043574","peroxisomal transport","BP",22,3,0,0.304359316354038,1
"GO:0044273","sulfur compound catabolic process","BP",37,4,4,0.411661248714726,0.562929125280747
"GO:1900407","regulation of cellular response to oxidative stress","BP",26,4,2,0.190591369313887,0.779313333525694
"GO:1901568","fatty acid derivative metabolic process","BP",44,4,7,0.548577887770651,0.180735507496033
"GO:1901569","fatty acid derivative catabolic process","BP",15,1,2,0.748617577983764,0.483451155011882
"GO:1990535","neuron projection maintenance","BP",10,2,0,0.217454268819931,1
"GO:2001279","regulation of unsaturated fatty acid biosynthetic process","BP",13,1,2,0.697778729068343,0.408627876402489
"GO:2001280","positive regulation of unsaturated fatty acid biosynthetic process","BP",10,1,2,0.601626778297971,0.287827163564276
"GO:0002072","optic cup morphogenesis involved in camera-type eye development","BP",6,0,2,1,0.126561573396152
"GO:0002138","retinoic acid biosynthetic process","BP",6,1,4,0.42428682801684,0.00159137939742098
"GO:0006000","fructose metabolic process","BP",13,1,2,0.697778729068343,0.408627876402489
"GO:0006001","fructose catabolic process","BP",5,0,1,1,0.429487142414337
"GO:0006040","amino sugar metabolic process","BP",43,4,6,0.529972754528961,0.303542007368406
"GO:0008299","isoprenoid biosynthetic process","BP",24,8,4,0.000712846802262441,0.246708139266638
"GO:0008652","amino acid biosynthetic process","BP",62,7,6,0.301749569451728,0.655929569304529
"GO:0009448","gamma-aminobutyric acid metabolic process","BP",7,0,2,1,0.165143523383372
"GO:0009449","gamma-aminobutyric acid biosynthetic process","BP",5,0,2,1,0.0905948427411853
"GO:0016102","diterpenoid biosynthetic process","BP",6,1,4,0.42428682801684,0.00159137939742098
"GO:0016114","terpenoid biosynthetic process","BP",11,4,4,0.0118554864594281,0.0226501153283567
"GO:0030389","fructosamine metabolic process","BP",4,0,1,1,0.361708682479707
"GO:0030392","fructosamine catabolic process","BP",2,0,1,1,0.201056523084357
"GO:0031076","embryonic camera-type eye development","BP",35,1,6,0.960203556332073,0.161173109325361
"GO:0036438","maintenance of lens transparency","BP",7,0,1,1,0.544227045023742
"GO:0042904","9-cis-retinoic acid biosynthetic process","BP",2,1,1,0.168084123438686,0.201056523084357
"GO:0042905","9-cis-retinoic acid metabolic process","BP",2,1,1,0.168084123438686,0.201056523084357
"GO:0046348","amino sugar catabolic process","BP",13,2,2,0.318816626872519,0.408627876402489
"GO:0048048","embryonic eye morphogenesis","BP",32,2,7,0.785324219342303,0.0471514355240524
"GO:0048592","eye morphogenesis","BP",155,13,30,0.612306470960878,0.000817067114426701
"GO:0048593","camera-type eye morphogenesis","BP",129,10,24,0.707135573425279,0.00439968401832002
"GO:0048596","embryonic camera-type eye morphogenesis","BP",25,1,4,0.899948496782941,0.271072099962672
"GO:0060900","embryonic camera-type eye formation","BP",10,0,4,1,0.0157134289215362
"GO:0090596","sensory organ morphogenesis","BP",251,32,45,0.0209730473992484,0.000300486297910688
"GO:0170041","non-proteinogenic amino acid metabolic process","BP",60,8,5,0.153749143392463,0.77743632381928
"GO:0170043","non-proteinogenic amino acid biosynthetic process","BP",14,2,3,0.352131976516108,0.179884196689033
"GO:0006117","acetaldehyde metabolic process","BP",2,0,0,1,1
"GO:0018937","nitroglycerin metabolic process","BP",1,0,0,1,1
"GO:0042427","serotonin biosynthetic process","BP",4,0,2,1,0.0584074578104458
"GO:0042428","serotonin metabolic process","BP",11,2,2,0.251221204178716,0.328886116236214
"GO:0042430","indole-containing compound metabolic process","BP",14,2,2,0.352131976516108,0.446751823021399
"GO:0042435","indole-containing compound biosynthetic process","BP",4,0,2,1,0.0584074578104458
"GO:1901160","primary amino compound metabolic process","BP",14,2,3,0.352131976516108,0.179884196689033
"GO:1901162","primary amino compound biosynthetic process","BP",4,0,2,1,0.0584074578104458
"GO:1903179","regulation of dopamine biosynthetic process","BP",4,1,0,0.307933008957318,1
"GO:1905627","regulation of serotonin biosynthetic process","BP",2,0,1,1,0.201056523084357
"GO:0006714","sesquiterpenoid metabolic process","BP",1,0,0,1,1
"GO:0033306","phytol metabolic process","BP",2,0,0,1,1
"GO:0046458","hexadecanal metabolic process","BP",1,0,0,1,1
"GO:1903173","fatty alcohol metabolic process","BP",2,0,0,1,1
"GO:0006734","NADH metabolic process","BP",43,7,0,0.0792254720133309,1
"GO:0007338","single fertilization","BP",112,9,10,0.66015226280316,0.76335098947422
"GO:0007339","binding of sperm to zona pellucida","BP",26,0,0,1,1
"GO:0008037","cell recognition","BP",107,7,14,0.84086433356205,0.243021390783782
"GO:0008360","regulation of cell shape","BP",131,14,16,0.26074177182349,0.314653357412397
"GO:0009438","methylglyoxal metabolic process","BP",8,1,0,0.521090446058933,1
"GO:0009566","fertilization","BP",145,10,13,0.830152228082263,0.779404344106606
"GO:0009988","cell-cell recognition","BP",47,1,5,0.986846701215903,0.567735345099538
"GO:0019242","methylglyoxal biosynthetic process","BP",2,0,0,1,1
"GO:0030388","fructose 1,6-bisphosphate metabolic process","BP",8,1,0,0.521090446058933,1
"GO:0035036","sperm-egg recognition","BP",32,1,1,0.947520916910945,0.972541674180149
